School_id,Student_id,Student_number,State_id,Last_name,Middle_name,First_name,Gender,Dob,Grade,Race,Hispanic_Latino,Ell_status,Student_zip,Student_email,Contact_name,Contact_type,Contact_phone,Contact_email,Username,Password
13K123,586043323,586043323,995957038,Weissnat,A,John,male,3/6/02,5,B,N,Y,10305,john.w@example.com,Asifur Weissnat,Cousin,1-270-680-5787 x7446,asifur_weissnat@example.org,johnw23,Eixae4Seex
13K123,238053094,238053094,901193501,Rohan,R,Marvin,male,11/26/02,5,B,N,Y,10038,r_marvin@example.org,Crystal Rohan,Grandmother,(774)168-6999,rohan_crystal@example.org,marvinr94,XieC1pha0Aa
13K123,320645862,320645862,871144833,Sipes,K,George,male,5/16/02,5,B,Y,N,11219,s.george@example.com,Arif Sipes,Great Uncle,582.018.4210,sipes.arif@example.org,georges62,ipah9muSah
13K123,406243480,406243480,219088760,Quigley,J,Humberto,male,3/24/02,5,B,Y,N,10456,humberto.q@example.com,Filip Quigley,Stepfather,895-759-8521 x06655,quigley.filip@example.net,humbertoq80,Rei1Uugowah
13K123,257818852,257818852,171389160,Towne,A,Justin,male,5/29/02,5,B,N,N,10020,t.justin@example.com,Felicia Towne,Uncle,1-586-087-7062 x3894,felicia_towne@example.org,justint52,ohYoj2zae
13K123,609106512,609106512,953940818,Bauch,S,Steven,male,12/13/02,5,B,N,N,11106,b_steven@example.org,Ava Bauch,Aunt,1-385-745-5013,bauch_ava@example.net,stevenb12,aeWu7ahs
13K123,283813686,283813686,243049132,Nicolas,C,William,male,9/9/02,5,I,Y,Y,11423,n_william@example.net,Alicia Nicolas,Grandmother,(283)374-5354 x867,nicolas.alicia@example.com,williamn86,unauMe0sh
13K123,412604746,412604746,873362954,Klein,A,Kenny,male,2/22/02,5,M,N,Y,10303,k.kenny@example.com,James Klein,Grandfather,606-935-5557 x51896,klein_james@example.com,kennyk46,ohJ0aem7roh
13K123,781442632,781442632,336148613,Ondricka,J,Kurt,male,12/8/02,5,M,N,Y,10465,o_kurt@example.com,Deborah Dickinson,Stepmother,168-449-7052 x6894,dickinson.deborah@example.com,kurto32,Aingi9bo
13K123,983721056,983721056,701629632,Rolfson,J,Arthur,male,10/27/02,5,M,N,Y,11224,r_arthur@example.com,Soham Rolfson,Stepfather,1-258-360-4012 x23033,soham.rolfson@example.net,arthurr56,uod0aiXue
13K123,624610854,624610854,740156022,Breitenberg,L,Johnnie,male,6/25/02,5,M,N,N,11224,b_johnnie@example.com,Kaitlan Breitenberg,Family Friend,720-088-1090,breitenberg.kaitlan@example.com,johnnieb54,lax9aes5Ae
13K123,506241000,506241000,532802176,Kirlin,K,Christopher,male,4/18/02,5,W,N,N,11220,k_christopher@example.net,Delecia Schmidt,Mother,500-134-2591,schmidt_delecia@example.net,christopherk00,TeeSh8Ru
13K123,870661913,870661913,503680014,Wilderman,J,Jason,male,5/10/02,5,W,N,N,11238,w_jason@example.com,Sukhjinder Wilderman,Great Uncle,1-930-185-9946,sukhjinder.wilderman@example.org,jasonw13,taemee1Ta
13K123,405175088,405175088,312075305,Mraz,T,Richard,male,6/3/02,5,W,N,Y,11204,m_richard@example.org,Joya Mraz,Sister,517-304-4567,joya.mraz@example.org,richardm88,eeCah1eil
13K123,579739793,579739793,150269991,Towne,G,Dino,male,4/10/02,5,W,Y,N,11235,dino_t@example.com,Sukhjinder Larson,Family Friend,1-551-401-0012 x60865,larson.sukhjinder@example.com,dinot93,wae7iLahya
27Q321,878911843,878911843,912718020,Lowe,T,Donna,female,7/26/01,6,A,N,N,11237,donna.l@example.org,Avisha Pacocha,Stepmother,640-252-5309 x3769,pacocha_avisha@example.org,donnal43,auNg2wodah
27Q321,495635486,495635486,602261642,Quitzon,T,Geraldine,female,7/5/01,6,A,N,N,10021,geraldine.q@example.org,Muqit Torp,Uncle,1-576-149-5509,torp.muqit@example.org,geraldineq86,ohJ5thoht6
27Q321,865828594,865828594,468226764,Hammes,T,Tonya,female,7/31/01,6,A,N,Y,11101,tonya_h@example.net,Dakota Hammes,Uncle,960.001.2658 x64974,dakota.hammes@example.org,tonyah94,Bo1oa2tah
27Q321,349009487,349009487,741992097,MacGyver,E,Dina,female,6/24/01,6,A,N,N,11694,m.dina@example.com,Mario MacGyver,Father,(219)509-7929 x7301,mario_macgyver@example.com,dinam87,Ood7aC1ohc5
27Q321,584583284,584583284,980071123,Ratke,J,Mary,female,9/23/01,6,A,Y,N,11220,mary.r@example.net,Philisha Connelly,Mother,868.437.4865,connelly_philisha@example.org,maryr84,Mequi5th
27Q321,718013112,718013112,626504535,Borer,R,Connie,female,7/30/01,6,B,N,Y,11218,connie.b@example.net,Kelvin Borer,Father,1-347-829-0248 x4763,borer.kelvin@example.org,connieb12,Ohbo2sha8ie
27Q321,745830107,745830107,570176809,Hegmann,A,Young,female,12/5/01,6,B,Y,N,11365,h_young@example.org,Karen Hegmann,Family Friend,162-486-9781 x3694,hegmann_karen@example.org,youngh07,athohB7Aif
27Q321,128729839,128729839,941724516,Cole,R,Diane,female,2/25/01,6,B,N,Y,11223,c_diane@example.net,Aron Cole,Grandfather,586.130.1366,aron.cole@example.net,dianec39,Sha1Yieng
27Q321,351265765,351265765,447368233,Dicki,K,Michele,female,12/2/01,6,B,N,Y,10457,michele.d@example.com,Anna Bayer,Cousin,975-727-7179 x9907,anna_bayer@example.com,micheled65,fohv7ooRu
27Q321,200310266,200310266,326249960,Boehm,C,Jeanette,female,2/11/01,6,B,Y,N,11226,b_jeanette@example.org,Sky Nikolaus,Uncle,1-217-867-4294 x460,sky_nikolaus@example.net,jeanetteb66,iep8xiH7
27Q321,912528752,912528752,851051564,Funk,L,Lydia,female,10/31/01,6,B,Y,Y,10314,lydia.f@example.net,Trent Funk,Father,340-763-6161 x523,trent_funk@example.org,lydiaf52,Pae5Eemaowa
27Q321,134720573,134720573,176031777,Rowe,W,Sandra,female,2/13/01,6,B,N,Y,11370,sandra.r@example.org,Paulina Rowe,Cousin,556-512-6696 x16510,paulina_rowe@example.net,sandrar73,Okiepoh7oo
27Q321,338973720,338973720,303967812,Schowalter,H,Marsha,female,10/15/01,6,B,N,N,11207,marsha.s@example.net,Ekok Schowalter,Stepfather,365-445-7940,ekok_schowalter@example.org,marshas20,Ree5ahzafae
27Q321,746872515,746872515,169177528,Stoltenberg,P,Elizabeth,female,4/19/01,6,B,Y,N,10044,elizabeth_s@example.net,Ian Stoltenberg,Cousin,1-930-793-7941 x25248,stoltenberg.ian@example.org,elizabeths15,Saem9ob2sh
27Q321,998414435,998414435,134063200,Quigley,C,Rita,female,6/3/01,6,B,Y,N,10022,q.rita@example.org,Caitlin Quigley,Mother,(541)514-0063,caitlin_quigley@example.com,ritaq35,riv4Ahqu4o
27Q321,757691289,757691289,930878752,Donnelly,V,Ellen,female,3/28/01,6,B,Y,Y,11218,ellen_d@example.com,Raymond Donnelly,Father,(880)294-4603 x574,donnelly.raymond@example.com,ellend89,aa2fas9ohSh
27Q321,306879085,306879085,735997303,Grady,G,Teresa,female,8/14/01,6,B,Y,N,11230,teresa.g@example.com,Kamryn Grady,Stepmother,(356)375-4963 x59281,grady.kamryn@example.com,teresag85,ohFah0iqu8sh
27Q321,181777124,181777124,249784916,Satterfield,E,Anne,female,3/30/01,6,B,Y,Y,11215,s.anne@example.net,Kevin Satterfield,Brother,(497)092-5055 x675,kevin.satterfield@example.net,annes24,eshaek9ahQu
27Q321,824912367,824912367,602405063,Kohler,C,Cherie,female,11/8/01,6,B,Y,N,10472,k.cherie@example.com,Jannat Kohler,Stepfather,(345)321-6448 x26186,kohler_jannat@example.org,cheriek67,ahToh2ahngi
27Q321,477945031,477945031,629540476,Zulauf,M,Jody,female,11/24/01,6,I,N,N,11412,jody_z@example.com,Dakota Zulauf,Cousin,(372)959-3990 x48299,zulauf_dakota@example.com,jodyz31,pu8Quei4eeN
27Q321,273633427,273633427,700772640,Price,T,Anita,female,3/2/01,6,M,N,N,10021,p.anita@example.net,Jimmy Price,Great Uncle,984-242-4835 x00088,price.jimmy@example.com,anitap27,buQuae3ao
27Q321,611277927,611277927,397793417,Rempel,F,Elizabeth,female,2/11/01,6,M,Y,Y,10012,elizabeth.r@example.org,Ariah Hills,Mother,1-272-750-5818,ariah.hills@example.com,elizabethr27,nah4Oca3ie
27Q321,643079801,643079801,215619855,Mayer,J,Ann,female,9/3/01,6,M,N,N,11412,ann_m@example.com,Loriann Mayer,Aunt,1-887-702-3132 x27517,loriann.mayer@example.net,annm01,phaeb4Eiy
27Q321,546520590,546520590,148228250,Fisher,B,Patricia,female,10/9/01,6,M,N,N,10017,f_patricia@example.net,Ashton Fisher,Family Friend,979-220-4095,fisher_ashton@example.com,patriciaf90,Quahph3ch
27Q321,670263627,670263627,324061512,Mante,H,Trisha,female,11/7/01,6,M,Y,Y,10044,m.trisha@example.com,Timesh Mante,Brother,(407)596-7434,timesh_mante@example.com,trisham27,Eizei4AeZa
27Q321,192513965,192513965,961608338,Barton,J,Ana,female,8/16/01,6,M,N,N,11211,b_ana@example.org,Aminur Barton,Father,(898)176-9267 x90813,aminur_barton@example.net,anab65,rieM4thub0e
27Q321,109999627,109999627,393918489,Boyle,F,Debra,female,10/21/01,6,M,N,Y,10302,debra.b@example.net,Ashanti Boyle,Stepmother,(169)690-1411,boyle.ashanti@example.net,debrab27,EShah6quoh2qu
27Q321,325761988,325761988,690704776,Rodriguez,J,Alicia,female,5/13/01,6,M,Y,Y,11239,alicia.r@example.org,Shenel Rodriguez,Great Aunt,682-169-7488 x359,shenel.rodriguez@example.org,aliciar88,Su4eikue5ao
27Q321,515164675,515164675,529826207,Jewess,L,Mary,female,12/20/01,6,M,N,N,11205,mary.j@example.com,Ronald Jewess,Uncle,503.082.3255 x1455,jewess.ronald@example.net,maryj75,Ohthieb2
27Q321,217787621,217787621,522216245,Kutch,W,Dorothy,female,1/17/01,6,M,N,Y,11215,k.dorothy@example.com,Ian Kutch,Cousin,1-373-490-3715 x99961,kutch_ian@example.com,dorothyk21,aa9ieC3ooboh
27Q321,122753218,122753218,157023489,Ryan,S,Cora,female,2/28/01,6,M,N,Y,10044,cora.r@example.net,Lela Ryan,Great Aunt,1-123-196-4856,ryan_lela@example.net,corar18,noiphai2Ai
27Q321,686072649,686072649,847192675,Mann,J,Jaleesa,female,9/25/01,6,M,N,N,11413,m.jaleesa@example.net,Yaroslav Mann,Uncle,189.407.4171 x70294,mann_yaroslav@example.com,jaleesam49,ohshu4Ebiesh
27Q321,199167946,199167946,344160518,Muller,D,Eileen,female,1/9/01,6,M,Y,N,10038,m.eileen@example.com,Alexandra Muller,Cousin,(479)953-0726 x518,alexandra_muller@example.com,eileenm46,Quashei7chee
27Q321,697027591,697027591,434110874,Windler,E,Mary,female,5/31/01,6,W,N,Y,11214,w.mary@example.org,Alison Windler,Grandfather,768-860-7685,alison_windler@example.net,maryw91,Boeth9fuv7Oo
27Q321,681268431,681268431,750252560,Hessel,J,Rosalie,female,5/15/01,6,W,N,N,11234,h_rosalie@example.net,Jahidul Hessel,Grandfather,(567)908-9226 x0976,hessel_jahidul@example.com,rosalieh31,neegh2dohYee
27Q321,936523743,936523743,241300920,Ruecker,M,Elaine,female,5/16/01,6,W,Y,N,11411,elaine.r@example.org,Alessa Ruecker,Great Aunt,959-130-4734 x3241,alessa.ruecker@example.net,elainer43,aipuch3book1Shee
27Q321,168343271,168343271,296595680,Walsh,D,Jeanette,female,9/30/01,6,W,N,Y,11369,w.jeanette@example.org,Benchik Lockman,Family Friend,471-453-7697,lockman_benchik@example.net,jeanettew71,Phoos1eiD
27Q321,515862273,515862273,712820198,Torphy,C,Anna,female,8/4/01,6,W,N,N,10462,anna.t@example.net,Austin Cormier,Cousin,(421)967-3629 x738,cormier_austin@example.org,annat73,Ieghee7d
27Q321,970875165,970875165,887410475,Schulist,N,Geneva,female,7/16/01,6,W,N,Y,11694,geneva_s@example.com,Kaylin Schulist,Grandmother,1-440-448-4226 x607,schulist_kaylin@example.net,genevas65,aoya1eeShai
27Q321,777529959,777529959,278532298,Reynolds,M,William,male,7/26/01,6,A,N,Y,10031,william.r@example.com,Nazeef Reynolds,Cousin,274-674-3341 x53777,reynolds.nazeef@example.net,williamr59,ohHeic1mahv
27Q321,902312328,902312328,601841034,Hessel,E,John,male,9/29/01,6,A,N,N,11207,john_h@example.org,Misa Stoltenberg,Stepmother,1-126-219-9580 x09478,misa_stoltenberg@example.com,johnh28,Xah8eeg5oh
27Q321,896573461,896573461,841336600,Dach,D,Max,male,12/10/01,6,A,N,N,10003,max_d@example.com,Prianka Dach,Grandmother,354.164.8295 x51902,prianka_dach@example.net,maxd61,pai6pheK
27Q321,477159017,477159017,711341691,Littel,G,Rick,male,7/30/01,6,A,Y,N,10128,l.rick@example.net,Elijah Haag,Stepfather,(579)833-3528 x40991,elijah.haag@example.com,rickl17,OhChai0aequ
27Q321,800453775,800453775,960668060,Tromp,D,Steven,male,7/22/01,6,A,N,N,11101,steven.t@example.com,Aminur Kohler,Great Uncle,593.201.4901 x588,aminur.kohler@example.org,stevent75,Iephe7vo8eh
27Q321,255625682,255625682,156004724,Corwin,M,Anthony,male,11/2/01,6,B,Y,Y,11433,c_anthony@example.com,Adeolu Corwin,Grandmother,999-927-9191 x18454,corwin.adeolu@example.net,anthonyc82,uZ0aifaeBoo
27Q321,928212394,928212394,235652467,Wolff,W,Joseph,male,11/3/01,6,B,N,N,10128,joseph.w@example.org,Raymund Schmitt,Grandfather,571.613.7759 x078,schmitt.raymund@example.net,josephw94,AhXaiBae8
27Q321,521148613,521148613,954293920,Fritsch,A,Paul,male,11/29/01,6,B,N,N,11423,f_paul@example.com,Ozair Fritsch,Brother,412-456-3455 x6116,fritsch.ozair@example.net,paulf13,Avu0Moh3Yia
27Q321,302796269,302796269,897472112,Kutch,A,Johnny,male,9/9/01,6,B,Y,N,10471,k.johnny@example.com,Yaire Kutch,Stepmother,454-770-8287 x194,yaire_kutch@example.com,johnnyk69,jeNg6eici2
27Q321,902710449,902710449,784127383,Kunde,A,Willie,male,1/16/01,6,B,N,Y,11354,willie.k@example.net,Elizabeth Kunde,Uncle,(670)530-4094,kunde.elizabeth@example.org,williek49,aNangeiGh1
27Q321,988363878,988363878,528811928,Erdman,M,Dallas,male,5/22/01,6,B,N,Y,11375,e_dallas@example.org,Paul Erdman,Uncle,951.284.6208,erdman.paul@example.org,dallase78,Fae6pie6Ch
27Q321,951727827,951727827,299408112,Brekke,E,Kevin,male,10/2/01,6,B,N,N,11363,kevin.b@example.com,Bart Brekke,Grandfather,(419)747-0465,bart_brekke@example.net,kevinb27,gooy9nu8Ae
27Q321,889179319,889179319,273563990,Kirlin,H,David,male,10/9/01,6,B,N,Y,10467,k_david@example.org,Ziyad Kirlin,Grandfather,659.224.9655 x3850,ziyad.kirlin@example.net,davidk19,ieWih2thoow
27Q321,210586642,210586642,348039393,Koch,J,Chris,male,11/9/01,6,B,N,Y,10473,k.chris@example.net,Noah Legros,Grandfather,1-761-408-5839 x304,legros_noah@example.net,chrisk42,geezae0Einae
27Q321,804395766,804395766,987346643,Hickle,K,John,male,8/10/01,6,B,Y,Y,11417,h.john@example.com,Franklin Hickle,Stepfather,539.404.8656 x042,franklin.hickle@example.com,johnh66,Joh0aera
27Q321,948211330,948211330,430850106,Mayer,L,John,male,9/30/01,6,B,N,N,10010,m_john@example.org,Gillian Mayer,Grandmother,228-476-7652,mayer.gillian@example.net,johnm30,Gaihaej3hoh
27Q321,970745475,970745475,504402580,Fadel,B,Stephen,male,3/22/01,6,B,N,Y,10458,f.stephen@example.net,Uriel Fadel,Great Uncle,386.636.7071 x75915,uriel_fadel@example.org,stephenf75,quieph8Wo
27Q321,636675101,636675101,341635613,Satterfield,D,Brandon,male,2/9/01,6,B,N,Y,10303,s.brandon@example.com,Olamide Satterfield,Uncle,(532)594-0772 x13767,olamide_satterfield@example.net,brandons01,uuGhie5poo
27Q321,642482378,642482378,249238815,Waelchi,E,Donald,male,7/10/01,6,B,N,Y,10304,w_donald@example.com,Hushawn Waelchi,Uncle,1-269-156-1459 x11427,waelchi.hushawn@example.net,donaldw78,iPha9oomoh
27Q321,134654858,134654858,112453591,McGlynn,M,Jesse,male,3/9/01,6,I,N,N,10024,jesse.m@example.org,Bart McGlynn,Great Uncle,255-534-0857,bart.mcglynn@example.net,jessem58,Ohngah7ohp
27Q321,852218907,852218907,997925866,Murray,K,James,male,7/15/01,6,I,Y,Y,11103,m_james@example.org,Luis Murray,Family Friend,265-958-8684,murray.luis@example.net,jamesm07,aiMah2oh
27Q321,126646288,126646288,549916713,Kuvalis,T,Theron,male,1/20/01,6,M,N,N,11237,k.theron@example.com,Sam Kuvalis,Great Uncle,820.154.0479 x16027,sam_kuvalis@example.net,theronk88,eingeob1Th
27Q321,299570542,299570542,827790246,Hartmann,J,Mauricio,male,2/8/01,6,M,N,Y,11693,mauricio_h@example.net,Taylor Hartmann,Family Friend,603-664-1217 x2608,hartmann_taylor@example.com,mauricioh42,KahjaleK9
27Q321,906936444,906936444,386813618,Smith,S,Robert,male,1/26/01,6,M,N,Y,10451,robert.s@example.net,Eseosa Smith,Aunt,1-585-110-9079 x971,smith_eseosa@example.net,roberts44,eith6Ooz
27Q321,281506967,281506967,783233963,Bruen,E,Daniel,male,7/11/01,6,M,Y,N,10016,b.daniel@example.com,Anna Bruen,Aunt,350.450.8932,anna_bruen@example.com,danielb67,koquieB2ahqu
27Q321,191990532,191990532,863066778,Ebert,S,Dennis,male,10/27/01,6,M,Y,Y,11434,dennis.e@example.net,Rahul Ebert,Stepfather,935.489.7029,ebert.rahul@example.com,dennise32,do4iuS3aib
27Q321,764708918,764708918,481978367,Wyman,N,Antony,male,7/28/01,6,M,N,Y,10006,w.antony@example.com,Satoshi Wyman,Stepfather,661.234.1892 x220,wyman.satoshi@example.com,antonyw18,sohPhooc8g
27Q321,149789849,149789849,129432406,VonRueden,A,William,male,12/14/01,6,M,N,Y,10032,v.william@example.org,Shivshankar Homenick,Father,1-194-957-9879,homenick.shivshankar@example.net,williamv49,howueSh7
27Q321,443841431,443841431,888501124,Mohr,D,Kyle,male,7/13/01,6,M,Y,N,10309,m.kyle@example.com,Cosette Mohr,Great Uncle,1-266-742-5097,cosette_mohr@example.com,kylem31,quuaJ7uk
27Q321,284756804,284756804,776755208,Labadie,K,Jeff,male,5/1/01,6,M,Y,N,10473,jeff.l@example.com,Alex Harris,Great Uncle,1-464-351-9453,harris.alex@example.net,jeffl04,eghu2aij6Oh
27Q321,368203180,368203180,697001925,Koelpin,J,Raymond,male,5/17/01,6,W,N,Y,11366,raymond_k@example.net,Mark Morar,Grandfather,657.080.6729 x7063,morar_mark@example.net,raymondk80,Fuzae9tee
27Q321,339327480,339327480,444675982,Moen,C,Reginald,male,5/24/01,6,W,N,Y,10459,reginald_m@example.com,Mario Bechtelar,Uncle,967-120-7841 x8606,mario_bechtelar@example.com,reginaldm80,eophooXao2tah
27Q321,849838224,849838224,168719365,Reichel,L,Brian,male,12/9/01,6,W,Y,N,11358,r_brian@example.org,Mustapha Swaniawski,Stepfather,(455)786-7390,mustapha.swaniawski@example.net,brianr24,ea8UHeiPhohth
27Q321,280571167,280571167,766585879,Runte,M,Cary,male,3/10/01,6,W,Y,Y,10018,cary.r@example.org,Niamaya Runte,Cousin,1-106-845-9484,niamaya.runte@example.net,caryr67,joo4Aet4eehee
27Q321,732309687,732309687,695550830,Kemmer,K,Victor,male,4/6/01,6,W,N,N,11368,victor_k@example.org,Osahenhen Kemmer,Family Friend,309-013-1487,kemmer.osahenhen@example.com,victork87,ouxae8Dei
27Q321,968029970,968029970,221715026,Moore,I,Jonathan,male,7/9/01,6,W,Y,N,11231,jonathan_m@example.com,Jonah Moore,Uncle,(303)155-2884,jonah.moore@example.com,jonathanm70,aingiequ4Oo
27Q321,436866931,436866931,156886152,Kerluke,L,Kevin,male,5/22/01,6,W,Y,Y,10461,kevin.k@example.net,Yoganand Lindgren,Cousin,977.648.3135,yoganand_lindgren@example.com,kevink31,aib7Aish
27Q321,479428877,479428877,211683630,Swift,R,Charles,male,10/31/01,6,W,Y,Y,10280,charles.s@example.com,Waleed Williamson,Family Friend,762-055-1516,waleed.williamson@example.org,charless77,Loh0iu8dequ
27Q321,598039252,598039252,284695886,Sanford,B,Joseph,male,7/30/01,6,W,N,N,11378,joseph_s@example.com,Lea Sanford,Mother,643.165.8808 x174,sanford.lea@example.net,josephs52,aije9Go0
27Q321,203997497,203997497,778304641,O'Conner,T,Julie,female,5/29/00,7,A,N,N,11434,o.julie@example.net,Lavon O'Conner,Cousin,(359)803-8455,o.conner.lavon@example.net,julieo97,dohquooY6cah
27Q321,504745723,504745723,517697683,Murazik,J,Ruth,female,10/2/00,7,A,N,N,11228,m_ruth@example.org,Athena Murazik,Grandmother,716.215.6514 x7345,murazik.athena@example.org,ruthm23,iuChoo5Aiph
27Q321,277800515,277800515,986632811,Cormier,M,Elayne,female,11/8/00,7,A,N,N,10022,elayne.c@example.com,Aron Cormier,Brother,(479)684-8402 x26431,cormier.aron@example.org,elaynec15,eipeix1Ei
27Q321,197114364,197114364,467736041,Crooks,J,Darla,female,4/23/00,7,A,N,N,10031,c_darla@example.org,Kerry Vandervort,Aunt,1-559-429-0952 x016,vandervort_kerry@example.com,darlac64,iNgoh2ve5Foh
27Q321,640506711,640506711,351526569,Thompson,D,Margaret,female,5/20/00,7,A,N,Y,11362,t.margaret@example.com,Jonas Thompson,Grandfather,730.216.5966 x138,thompson.jonas@example.com,margarett11,Ovaeh6iequei
27Q321,359530547,359530547,575095995,Schaefer,R,Karen,female,5/18/00,7,A,N,N,10474,karen_s@example.com,Olufemi Schaefer,Great Uncle,272-059-7600,schaefer.olufemi@example.com,karens47,Phohgheph2V
27Q321,485261721,485261721,177713924,Glover,N,Annie,female,2/3/00,7,A,N,Y,11358,g_annie@example.com,Jannat Glover,Cousin,475.256.2980 x50307,jannat_glover@example.org,annieg21,eja8Dahph
27Q321,121183091,121183091,306567894,West,M,Erin,female,1/24/00,7,B,N,N,10453,erin_w@example.net,Charles West,Sister,1-314-384-1884,west_charles@example.net,erinw91,chie1VeePep9ie
27Q321,763225079,763225079,279953173,Ward,C,Maria,female,6/22/00,7,B,Y,N,11377,maria_w@example.net,Reeanna Ward,Great Aunt,1-634-586-7628 x491,ward.reeanna@example.net,mariaw79,Uit0ziehae
27Q321,872813783,872813783,936140191,Batz,J,Charlotte,female,12/17/00,7,B,Y,Y,11385,charlotte_b@example.org,Hillary Batz,Great Aunt,962-045-3595 x9300,hillary.batz@example.com,charlotteb83,Ooj7pae6OK
27Q321,159281530,159281530,787673988,Miller,R,Cordelia,female,2/13/00,7,B,N,N,10033,cordelia_m@example.com,Caleb Miller,Cousin,1-459-453-8215 x844,caleb_miller@example.org,cordeliam30,Bochojah7Ex
27Q321,728480959,728480959,908755769,Orn,D,Jean,female,7/2/00,7,B,N,N,10461,o_jean@example.org,Athena Lueilwitz,Aunt,(964)876-9076 x755,athena.lueilwitz@example.com,jeano59,Eties4aechei
27Q321,570154538,570154538,587562057,Stracke,J,Sara,female,9/30/00,7,B,Y,Y,10453,s.sara@example.com,Angelique Fay,Mother,874-797-0593,fay.angelique@example.net,saras38,Aw1eipi0ee
27Q321,651673216,651673216,143944448,Connelly,E,Grace,female,6/8/00,7,B,Y,Y,11106,grace_c@example.com,Sanzida Connelly,Aunt,293.343.6812 x7768,connelly_sanzida@example.org,gracec16,Jae0oomee
27Q321,981934216,981934216,175401945,Cole,G,Erma,female,5/26/00,7,B,N,N,10044,c.erma@example.com,Sam Cole,Stepfather,(190)233-2274 x715,cole.sam@example.com,ermac16,Oph9theasu
27Q321,437462578,437462578,716076337,Batz,T,Hazel,female,10/24/00,7,B,Y,N,10312,hazel.b@example.net,Michael Batz,Grandfather,861-712-6333 x6415,michael_batz@example.com,hazelb78,aiX9oonaesh
27Q321,880334590,880334590,715553613,Cummings,K,Mattie,female,4/10/00,7,B,N,Y,11209,mattie.c@example.net,Mariah Okuneva,Sister,710.146.6391,mariah.okuneva@example.net,mattiec90,Jaeli0woi
27Q321,395082836,395082836,631919948,Schulist,R,Chong,female,5/6/00,7,B,N,Y,11354,chong_s@example.net,Michelle Schulist,Sister,1-740-243-8521,schulist.michelle@example.net,chongs36,ce2ahPie
27Q321,964982622,964982622,371310198,Labadie,A,Loretta,female,7/29/00,7,B,Y,N,10475,loretta_l@example.com,Maniza Labadie,Family Friend,1-679-240-4675 x8063,labadie_maniza@example.org,lorettal22,Jaekee6Yah
27Q321,459621967,459621967,785694298,Muller,K,Sherri,female,2/13/00,7,B,N,N,11105,m.sherri@example.net,Katherine Muller,Grandmother,1-382-142-0875 x06064,muller.katherine@example.net,sherrim67,Eiroa9jah7ch
27Q321,174626355,174626355,592557939,Marvin,B,Julia,female,5/15/00,7,B,N,N,10474,m.julia@example.com,Andriana Rice,Sister,352.546.2873 x59767,rice_andriana@example.net,juliam55,bohTunaequ1oh
27Q321,431022472,431022472,214384376,West,J,Melissa,female,9/3/00,7,B,Y,Y,10454,w_melissa@example.com,Reece Streich,Family Friend,390.906.9711 x43677,streich_reece@example.org,melissaw72,UjaebaiFe2
27Q321,870605578,870605578,296193871,Bode,R,Lula,female,6/7/00,7,I,Y,N,10309,lula_b@example.com,Anniesa Bode,Great Aunt,(582)949-7459 x3454,anniesa.bode@example.com,lulab78,uaXie3ai
27Q321,582001873,582001873,483980889,Schuppe,T,Kimberly,female,5/20/00,7,I,Y,N,11238,s_kimberly@example.net,Kai Schuppe,Family Friend,451.103.8138 x8768,schuppe.kai@example.net,kimberlys73,woor2Nohcea
27Q321,396677401,396677401,975134407,Carter,K,Alisa,female,5/24/00,7,I,Y,N,10469,alisa_c@example.org,Laura Carter,Stepmother,294-960-0258 x617,carter.laura@example.net,alisac01,beeW3tho8a
27Q321,221493224,221493224,469228991,Zboncak,J,Maxine,female,2/27/00,7,M,Y,Y,10038,maxine.z@example.org,Trent Zboncak,Grandfather,1-361-336-9202,trent.zboncak@example.org,maxinez24,Eengae4ohz6
27Q321,631403921,631403921,579608287,Morissette,J,Chelsea,female,12/23/00,7,M,N,N,10029,chelsea_m@example.org,Mehrose Morissette,Family Friend,(341)956-7124 x99794,morissette.mehrose@example.org,chelseam21,daeFo6veh
27Q321,462277183,462277183,467001596,Nolan,C,Sharon,female,9/19/00,7,M,Y,Y,11414,n.sharon@example.org,Ronni Nolan,Grandmother,(213)472-0791 x04117,nolan.ronni@example.com,sharonn83,je3aeh1shi6Oof
27Q321,177762936,177762936,604942388,Lindgren,P,Freda,female,11/14/00,7,M,N,N,11694,l.freda@example.net,Paulina Lindgren,Great Aunt,158-701-0856,lindgren_paulina@example.org,fredal36,Hoo8Eiloo
27Q321,738021454,738021454,129086637,Shanahan,L,Mary,female,3/1/00,7,M,N,Y,10014,s.mary@example.com,Evan Ruecker,Family Friend,1-552-903-5074 x26712,ruecker.evan@example.com,marys54,quaiF3aegh
27Q321,810614318,810614318,166553223,Steuber,H,Annie,female,12/6/00,7,M,N,Y,10036,annie_s@example.net,Danny Steuber,Great Uncle,816.848.4585 x00388,danny_steuber@example.org,annies18,iume2tosaiT1
27Q321,686615050,686615050,667106403,Jacobi,E,Katherine,female,5/30/00,7,W,Y,N,11415,katherine.j@example.com,Brittney Jacobi,Mother,740.074.5339 x17892,jacobi.brittney@example.org,katherinej50,ahShaip3e
27Q321,197369401,197369401,492710609,Hyatt,M,Dorthy,female,3/27/00,7,W,N,N,10003,dorthy_h@example.com,Jaelan Hyatt,Uncle,175.241.3349,jaelan.hyatt@example.net,dorthyh01,iezeeX2IeF8
